salvia-miltiorrhiza|Tea|Dan Shen Tea is a unique and beneficial tea brewed from the dried roots of a medicinal plant known as Dan Shen, which has been widely used for centuries in traditional Chinese medicine to treat various health issues such as heart conditions, stress, and inflammation.
salvia-miltiorrhiza|Tincture|Dan Shen Tincture is a concentrated liquid herbal supplement prepared using the dried root of the Salvia miltiorrhiza plant, commonly known as Red Sage or Danshen.
salvia-miltiorrhiza|Capsule|Dan Shen Capsule, originating from traditional Chinese medicine practice, represents a herbal remedy that consists of concentrated extracts derived from the root of Salvia miltiorrhiza, a medicinal plant.
salvia-miltiorrhiza|Pill|Dan Shen Pill, also known as Red Sage Root or Chinese Angelica, refers to a traditional Chinese herbal medicine derived from the root of the Salvia miltiorrhiza plant.
salvia-miltiorrhiza|Powder|Dan Shen Powder is a herbal remedy derived from a species of Salvia, primarily used for its calming and anti-inflammatory properties to treat various health issues such as anxiety, insomnia, and cardiovascular conditions.
salvia-miltiorrhiza|Decoction|Dan Shen Decoction is a traditional Chinese herbal concoction, made by blending and boiling specific medicinal plants such as Salvia miltiorrhiza (also known as Danshen), to address health issues related to blood circulation and heart problems.
salvia-miltiorrhiza|Lotion|Dan Shen Lotion is a traditional Chinese herbal preparation, typically made from the roots and rhizomes of Danshen, or Salvia miltiorrhiza, which has been used for its beneficial health properties.
salvia-miltiorrhiza|Ointment|Dan Shen Ointment is a traditional Chinese medicine, specifically designed as an external remedy for treating various skin conditions like acne, eczema, and other skin irritations or rashes by using a blend of herbal ingredients.
salvia-miltiorrhiza|Essential oil|Dan Shen Essential Oil is a natural extraction taken from the Salvia miltiorrhiza plant, which has been widely utilized throughout various traditional Chinese medical practices due to its vast and rich properties, including its ability to treat conditions related to blood circulation, inflammation, and heart health.
salvia-miltiorrhiza|Extract|Dan Shen Extract refers to a concentrated herbal product obtained from the roots and rhizomes of Salvia miltiorrhiza, a medicinal plant commonly used in traditional Chinese medicine for its therapeutic properties.
