turnera-diffusa|Tea|Damiana Tea is a herbal tea derived from the leaves of the Damiana plant, which can either be consumed as a warm beverage or made into a refreshing cold infusion.
turnera-diffusa|Tincture|Damiana Tincture is a herbal remedy derived from damiana leaves, which are steeped in alcohol and then strained to create an aromatic liquid solution for health-promoting purposes.
turnera-diffusa|Infusion|Damiana Infusion is a herbal concoction made by steeping the dried leaves of the small shrub known as Turnera diffusa in boiling water, which has been traditionally used for its calming and soothing effects on the mind and body.
turnera-diffusa|Extract|Damiana Extract is an herbal concoction derived from the dried leaves and flowering tops of a small shrub known as Turnera diffusa, also commonly referred to as herb of the gods.
turnera-diffusa|Capsules|Damiana Capsules is a form of herbal supplement that has been used for centuries as an alternative remedy for various health issues, particularly related to sexual and reproductive functions.
turnera-diffusa|Powder|Damiana Powder is a herbal supplement made from the dried and powdered leaves of the Damiana plant, which has been used traditionally for its supposed medicinal properties such as stress relief, boosting energy levels, and enhancing libido.
turnera-diffusa|Essential oil|Damiana Essential Oil is a concentrated liquid extracted from the leaves of Turnera diffusa, a shrub native to Mexico and Central America, which has been traditionally used for its various medicinal properties such as treating urinary tract infections, anxiety, and boosting libido.
turnera-diffusa|Honey/Propoleum mix|Damiana Honey/Propoleum Mix is a combination of two natural products that consist of honey derived from Damiana flowers and propolis, which is an antimicrobial substance made by bees using their own saliva and plant resin.
turnera-diffusa|Syrup|Damiana Syrup is a herbal remedy made from the leaves and stems of the shrub known as Turnera diffusa, which has been traditionally used for treating various health issues such as anxiety, stress, and sexual dysfunction.
turnera-diffusa|Liquid extract|Damiana Liquid Extract is a concentrated form of the herb known as Turnera diffusa which can be blended into beverages or used for medicinal purposes, often associated with its mild-stimulating and calming properties.
