glycyrrhiza-glabra|Lowers blood sugar levels|Glycyrrhizin
glycyrrhiza-glabra|Lowers blood sugar levels|Chalcone
glycyrrhiza-glabra|Lowers blood sugar levels|Glycyrrhizic acid
glycyrrhiza-glabra|Lowers blood sugar levels|Glabridin
glycyrrhiza-glabra|Lowers blood sugar levels|Liquiritigenin
glycyrrhiza-glabra|Lowers blood sugar levels|Glabrol
glycyrrhiza-glabra|Lowers blood sugar levels|Isoliquiritigenin
glycyrrhiza-glabra|Lowers blood sugar levels|Licochalcone A
glycyrrhiza-glabra|Reduces stress and anxiety|Glycyrrhizin
glycyrrhiza-glabra|Reduces stress and anxiety|Flavonoids
glycyrrhiza-glabra|Reduces stress and anxiety|Chalcones
glycyrrhiza-glabra|Reduces stress and anxiety|Polysaccharides
glycyrrhiza-glabra|Reduces stress and anxiety|Coumarins
glycyrrhiza-glabra|Reduces stress and anxiety|Sterols
glycyrrhiza-glabra|Reduces stress and anxiety|Lignans
