achillea-millefolium|Medicinal herb
achillea-millefolium|Wound dressing
achillea-millefolium|Pain relief
achillea-millefolium|Bleeding control
achillea-millefolium|Anti-inflammatory
achillea-millefolium|Fever remedy
achillea-millefolium|Digestive aid
achillea-millefolium|Gastrointestinal soothing
achillea-millefolium|Antiseptic
achillea-millefolium|Treatment of gum disease
acorus-calamus|Medicinal herb
acorus-calamus|Aromatic spice
acorus-calamus|Flavoring for food and drink
acorus-calamus|Insecticide
acorus-calamus|Antiseptic
acorus-calamus|Anti-inflammatory
acorus-calamus|Antiviral
acorus-calamus|Fungicide
acorus-calamus|Digestive aid
acorus-calamus|Sedative
aesculus-hippocastanum|Medicine for sore throats
aesculus-hippocastanum|Treatment for ulcers
aesculus-hippocastanum|Remedy for poison ivy
aesculus-hippocastanum|Poultice for boils and swollen glands
aesculus-hippocastanum|Topical ointment for skin irritations
aesculus-hippocastanum|Tea for digestive problems
aesculus-hippocastanum|Roasted nuts as a snack
aesculus-hippocastanum|Use in traditional Chinese medicine
aesculus-hippocastanum|In horse hoof remedies
aesculus-hippocastanum|Source of natural dye for textiles
allium-sativum|Ancient Egyptian use for digestion
allium-sativum|Medicinal uses by Hippocrates
allium-sativum|Aphrodisiac in Greek mythology
allium-sativum|Garlic bread popularized in Italy
allium-sativum|Use as a natural antibiotic
allium-sativum|Roman warriors rubbed garlic on their wounds
allium-sativum|Ingested to fight colds and flu
allium-sativum|Used in traditional Chinese medicine
allium-sativum|Garlic-infused drinks for social gatherings
allium-sativum|Modern use as a flavor enhancer in cooking
aloe-vera|Treat sunburns
aloe-vera|Relieve skin itching
aloe-vera|Soothe sore throats
aloe-vera|Heal mouth ulcers
aloe-vera|Ease stomach problems
aloe-vera|Reduce inflammation
aloe-vera|Calm digestive issues
aloe-vera|Provide relief from headaches
aloe-vera|Promote healing of wounds
aloe-vera|Relieve pain from arthritis
alpinia-officinarum|Spice
alpinia-officinarum|Aromatic ingredient
alpinia-officinarum|Medicinal herb
alpinia-officinarum|Anti-inflammatory
alpinia-officinarum|Digestive aid
alpinia-officinarum|Antiseptic
alpinia-officinarum|Pain reliever
alpinia-officinarum|Immunity booster
alpinia-officinarum|Diuretic
alpinia-officinarum|Breath freshener
ammi-visnaga|Medicinal herb used in ancient Egypt
ammi-visnaga|Food additive in traditional Chinese medicine
ammi-visnaga|Dye in Indian textiles
ammi-visnaga|Flavoring for spicy sauces
ammi-visnaga|Spice in Indian cuisine
ammi-visnaga|Herbal remedy for digestive issues
ammi-visnaga|Insecticide used in ancient Rome
ammi-visnaga|Food additive in traditional Japanese medicine
ammi-visnaga|Dye in European textiles
ammi-visnaga|Medicinal herb used in traditional Arabian medicine
angelica-sinensis|Treat feverish diseases
angelica-sinensis|Calm stomach upset
angelica-sinensis|Aid menstruation
angelica-sinensis|Reduce inflammation
angelica-sinensis|Alleviate headaches
angelica-sinensis|Ease joint pain
angelica-sinensis|Treat eye inflammation
angelica-sinensis|Help prevent coughs and colds
angelica-sinensis|Relieve skin irritations
angelica-sinensis|Boost immune system
apium-graveolens|Medicinal herb
apium-graveolens|Garnish for dishes
apium-graveolens|Food flavoring
apium-graveolens|Aphid repellent
apium-graveolens|Natural fertilizer
apium-graveolens|Insecticide
apium-graveolens|Antiseptic
apium-graveolens|Preservative
apium-graveolens|Dye
apium-graveolens|Flavor enhancer
arctium-lappa|Medicinal use in traditional Chinese medicine
arctium-lappa|Dyeing fabric with purple or blue color
arctium-lappa|Food additive to make pickles and sauerkraut
arctium-lappa|Binding agent for leather shoes
arctium-lappa|Animal feed additive for pigs and chickens
arctium-lappa|Soil purification in industrial areas
arctium-lappa|Use as a natural remedy for skin conditions
arctium-lappa|Use as a weed-killer
arctium-lappa|Use as a fertilizer
arctium-lappa|Use in perfumes and scented cosmetics
artemisia-absinthium|Medicinal remedy
artemisia-absinthium|Digestive aid
artemisia-absinthium|Antiseptic
artemisia-absinthium|Insect repellent
artemisia-absinthium|Sleep aid
artemisia-absinthium|Pain relief
artemisia-absinthium|Nerve tonic
artemisia-absinthium|Liver detoxifier
artemisia-absinthium|Stomach tonic
artemisia-absinthium|Parasite treatment
artemisia-annua|Malaria treatment
artemisia-annua|Fever reduction
artemisia-annua|Pain relief
artemisia-annua|Insect repellent
artemisia-annua|Anti-inflammatory
artemisia-annua|Blood circulation stimulant
artemisia-annua|Wound healing
artemisia-annua|Gastrointestinal issues
artemisia-annua|Cancer treatment
artemisia-annua|Traditional medicine
atropa-belladonna|Poison
atropa-belladonna|Dilation drops
atropa-belladonna|Ink
atropa-belladonna|Hair dye
atropa-belladonna|Fabric dye
atropa-belladonna|Medicine
atropa-belladonna|Cosmetic
atropa-belladonna|Magic
atropa-belladonna|Pesticide
atropa-belladonna|Warfare
astragalus-membranaceus|Medicine
astragalus-membranaceus|Dye
astragalus-membranaceus|Food
astragalus-membranaceus|Fertilizer
astragalus-membranaceus|Animal feed
astragalus-membranaceus|Seed
astragalus-membranaceus|Textile
astragalus-membranaceus|Paper making
astragalus-membranaceus|Bindings
astragalus-membranaceus|Cosmetics
azadirachta-indica|Medicinal
azadirachta-indica|Agricultural
azadirachta-indica|Cosmetic
azadirachta-indica|Insecticide
azadirachta-indica|Antifungal
azadirachta-indica|Fertilizer
azadirachta-indica|Water purification
azadirachta-indica|Pesticide
azadirachta-indica|Animal feed
azadirachta-indica|Soap
barosma-betulina|Medicinal use
barosma-betulina|Antiseptic properties
barosma-betulina|Anti-inflammatory effects
barosma-betulina|Pain relief
barosma-betulina|Fever reduction
barosma-betulina|Digestive aid
barosma-betulina|Antioxidant properties
barosma-betulina|Treatment of urinary tract infections
barosma-betulina|Immune booster
barosma-betulina|Cancer prevention
bupleurum-chinense|Traditional Chinese Medicine
bupleurum-chinense|Antiseptic
bupleurum-chinense|Anti-inflammatory
bupleurum-chinense|Antimicrobial
bupleurum-chinense|Antiulcerative
bupleurum-chinense|Antiviral
bupleurum-chinense|Antiallergenic
bupleurum-chinense|Pain Relief
bupleurum-chinense|Fever Reduction
bupleurum-chinense|Immunoenhancer
cassia-senna|Medicine
cassia-senna|Cosmetics
cassia-senna|Dye
cassia-senna|Food flavoring
cassia-senna|Astringent
cassia-senna|Laxative
cassia-senna|Diuretic
cassia-senna|Antiseptic
cassia-senna|Deodorant
cassia-senna|Herbal tea
calendula-officinalis|Ancient Egyptian use
calendula-officinalis|Herbal remedy for fever
calendula-officinalis|Topical application to wound
calendula-officinalis|Dye for fabric and hair
calendula-officinalis|Medicinal poultice for skin
calendula-officinalis|Tea for digestive health
calendula-officinalis|Ointment for rheumatic joints
calendula-officinalis|Remedy for sore throat
calendula-officinalis|Use in perfumes and cosmetics
calendula-officinalis|As a natural fertilizer for plants
capsicum-annuum|Seasoning for flavor and color
capsicum-annuum|In food preservation
capsicum-annuum|Medicinal use
capsicum-annuum|As a dye
capsicum-annuum|In cosmetics
capsicum-annuum|For pest control
capsicum-annuum|To ward off evil spirits
capsicum-annuum|In religious ceremonies
capsicum-annuum|For textile decoration
capsicum-annuum|In perfumes and colognes
centella-asiatica|Medicinal use
centella-asiatica|Memory enhancement
centella-asiatica|Anxiety relief
centella-asiatica|Diabetes treatment
centella-asiatica|Aphrodisiac properties
centella-asiatica|Skin conditions
centella-asiatica|Digestive issues
centella-asiatica|Arthritis pain
centella-asiatica|Mental clarity
centella-asiatica|ADHD treatment
chamomilla-recutita|Tea
chamomilla-recutita|Cosmetics
chamomilla-recutita|Medicine
chamomilla-recutita|Hygiene
chamomilla-recutita|Food
chamomilla-recutita|Soap
chamomilla-recutita|Textiles
chamomilla-recutita|Perfume
chamomilla-recutita|Oils
chamomilla-recutita|Wine
chrysanthemum-morifolium|Medicinal herb
chrysanthemum-morifolium|Dye
chrysanthemum-morifolium|Food coloring
chrysanthemum-morifolium|Aromatherapy
chrysanthemum-morifolium|Cosmetic ingredient
chrysanthemum-morifolium|Insecticide
chrysanthemum-morifolium|Fertilizer
chrysanthemum-morifolium|Antioxidant
chrysanthemum-morifolium|Anti-inflammatory
chrysanthemum-morifolium|Anti-cancer properties
cinnamomum-verum|Spice trade
cinnamomum-verum|Medicine
cinnamomum-verum|Religion
cinnamomum-verum|Cooking
cinnamomum-verum|Aromatherapy
cinnamomum-verum|Dyeing
cinnamomum-verum|Insecticide
cinnamomum-verum|Writing tools
cinnamomum-verum|Ornamental use
cinnamomum-verum|Perfume
citrus-limon|Baked goods
citrus-limon|Aromatherapy
citrus-limon|Beverages
citrus-limon|Clothing
citrus-limon|Food seasoning
citrus-limon|Household cleaner
citrus-limon|Insect repellent
citrus-limon|Medication
citrus-limon|Natural preservative
citrus-limon|Personal grooming
coleus-forskohlii|Medicinal plant
coleus-forskohlii|Aromatic herb
coleus-forskohlii|Respiratory aid
coleus-forskohlii|Anti-inflammatory
coleus-forskohlii|Pain reliever
coleus-forskohlii|Digestive remedy
coleus-forskohlii|Antioxidant
coleus-forskohlii|Cardiovascular tonic
coleus-forskohlii|Diuretic
coleus-forskohlii|Hypotensive agent
commiphora-molmol|Medicinal purposes
commiphora-molmol|Perfumes
commiphora-molmol|Food flavoring
commiphora-molmol|Incense
commiphora-molmol|Aromatherapy oils
commiphora-molmol|Cosmetics
commiphora-molmol|Skin irritation relief
commiphora-molmol|Mouthwash
commiphora-molmol|Digestive aid
commiphora-molmol|Animal medicines
cinchona-officinalis|Quinine treatment
cinchona-officinalis|Medical use
cinchona-officinalis|Ayahuasca brew
cinchona-officinalis|Anti-inflammatory
cinchona-officinalis|Antimalarial drug
cinchona-officinalis|Fever remedy
cinchona-officinalis|Alkaloid extraction
cinchona-officinalis|Peruvian bark
cinchona-officinalis|Medicinal plant
cinchona-officinalis|Traditional use
codonopsis-pilosula|Traditional Chinese medicine
codonopsis-pilosula|Diabetes remedy
codonopsis-pilosula|Anti-inflammatory
codonopsis-pilosula|Respiratory aid
codonopsis-pilosula|Stomach ulcer treatment
codonopsis-pilosula|Bone health booster
codonopsis-pilosula|Immune system strengthener
codonopsis-pilosula|Fatigue remedy
codonopsis-pilosula|Menopause symptom relief
codonopsis-pilosula|Antioxidant properties
cimicifuga-racemosa|Medicine
cimicifuga-racemosa|Pain Relief
cimicifuga-racemosa|Fever Treatment
cimicifuga-racemosa|Sedative
cimicifuga-racemosa|Anti-Inflammatory
cimicifuga-racemosa|Diuretic
cimicifuga-racemosa|Antispasmodic
cimicifuga-racemosa|Antimicrobial
cimicifuga-racemosa|Nerve Calmer
cimicifuga-racemosa|Antihistamine
corydalis-yanhusuo|Ancient Chinese medicine
corydalis-yanhusuo|Traditional Chinese remedy
corydalis-yanhusuo|Treatment for opium addiction
corydalis-yanhusuo|Use in traditional Chinese herbalism
corydalis-yanhusuo|Treatment of heart failure
corydalis-yanhusuo|Use as an aphrodisiac
corydalis-yanhusuo|Pain relief
corydalis-yanhusuo|Inducing labor
corydalis-yanhusuo|Antiemetic medication
corydalis-yanhusuo|Treatment for coughs and colds
crataegus-oxyacantha|Food
crataegus-oxyacantha|Medicine
crataegus-oxyacantha|Cosmetics
crataegus-oxyacantha|Tea
crataegus-oxyacantha|Dye
crataegus-oxyacantha|Fuel
crataegus-oxyacantha|Furniture
crataegus-oxyacantha|Leather
crataegus-oxyacantha|Paper
crataegus-oxyacantha|Pigsment
crataeva-nurvula|Medicine
crataeva-nurvula|Dye
crataeva-nurvula|Insecticide
crataeva-nurvula|Food
crataeva-nurvula|Cosmetic
crataeva-nurvula|Fertilizer
crataeva-nurvula|Fungicide
crataeva-nurvula|Pesticide
crataeva-nurvula|Tea
crataeva-nurvula|Detergent
crocus-sativa|Food coloring
crocus-sativa|Aphrodisiac
crocus-sativa|Medicinal purposes
crocus-sativa|Dyeing agent
crocus-sativa|Cosmetic ingredient
crocus-sativa|Religious rituals
crocus-sativa|Spice trade
crocus-sativa|Insecticide
crocus-sativa|Fertilizer
crocus-sativa|Food flavoring
curcuma-longa|Food coloring
curcuma-longa|Spice for food
curcuma-longa|Mediciating herb
curcuma-longa|Dye for fabric
curcuma-longa|Medicinal drink
curcuma-longa|Sunscreen lotion
curcuma-longa|Cosmetic ingredient
curcuma-longa|Anti-inflammatory powder
curcuma-longa|Fertilizer
curcuma-longa|Insecticide
dioscorea-villosa|Medicine
dioscorea-villosa|Food source
dioscorea-villosa|Fishing lure
dioscorea-villosa|Fabric dye
dioscorea-villosa|Insecticide
dioscorea-villosa|Fertilizer
dioscorea-villosa|Soap
dioscorea-villosa|Stringent
dioscorea-villosa|Cosmetic
dioscorea-villosa|Animal feed
echinacea-angustifolia|Native American remedy
echinacea-angustifolia|Treatment for sore throat
echinacea-angustifolia|Aid in childbirth
echinacea-angustifolia|Relief from toothache
echinacea-angustifolia|Use as a wound dressing
echinacea-angustifolia|Pain relief for headaches
echinacea-angustifolia|Reduce inflammation
echinacea-angustifolia|Promote healing of wounds
echinacea-angustifolia|Improve digestion
echinacea-angustifolia|Boost immune system
eleutherococcus-senticosus|Med remedy for fatigue
eleutherococcus-senticosus|Athletic performance
eleutherococcus-senticosus|Anti-aging
eleutherococcus-senticosus|Stress relief
eleutherococcus-senticosus|Mental clarity
eleutherococcus-senticosus|Cognitive function
eleutherococcus-senticosus|Immunity support
eleutherococcus-senticosus|Respiratory health
eleutherococcus-senticosus|Digestive aid
eleutherococcus-senticosus|Bone health
ephedra-sinica|Medicinal use
ephedra-sinica|Aphrodisiac properties
ephedra-sinica|Cold remedy
ephedra-sinica|Energizer
ephedra-sinica|Weight loss supplement
ephedra-sinica|Asthma treatment
ephedra-sinica|Pain reliever
ephedra-sinica|Diuretic
ephedra-sinica|Sinusitis relief
ephedra-sinica|Headache remedy
eugenia-caryophyllata|Spice trade
eugenia-caryophyllata|Ayurvedic medicine
eugenia-caryophyllata|Religious rituals
eugenia-caryophyllata|Insecticide
