astragalus-membranaceus|Boosts Immune System|Flavonoids
astragalus-membranaceus|Boosts Immune System|Polysaccharides
astragalus-membranaceus|Boosts Immune System|Isoflavones
astragalus-membranaceus|Boosts Immune System|Pterocarpans
astragalus-membranaceus|Boosts Immune System|Saponins
astragalus-membranaceus|Boosts Immune System|Astragalosides
astragalus-membranaceus|Boosts Immune System|Stigmasterol
astragalus-membranaceus|Reduces Inflammation|Formononetin
astragalus-membranaceus|Reduces Inflammation|Isoformononetin
astragalus-membranaceus|Reduces Inflammation|Calycosin
astragalus-membranaceus|Reduces Inflammation|Astragaloside IV
astragalus-membranaceus|Reduces Inflammation|Succinic acid
astragalus-membranaceus|Reduces Inflammation|Isoastragaline
astragalus-membranaceus|Reduces Inflammation|Astragalus polysaccharides
astragalus-membranaceus|Promotes Heart Health|Polysaccharides
astragalus-membranaceus|Promotes Heart Health|Flavonoids
astragalus-membranaceus|Promotes Heart Health|Isoflavones
astragalus-membranaceus|Promotes Heart Health|Saponins
astragalus-membranaceus|Promotes Heart Health|Triterpenes
astragalus-membranaceus|Promotes Heart Health|Amino Acids
astragalus-membranaceus|Promotes Heart Health|Sterols
astragalus-membranaceus|Improves Digestion|Flavonoids
astragalus-membranaceus|Improves Digestion|Saponins
astragalus-membranaceus|Improves Digestion|Triterpenes
astragalus-membranaceus|Improves Digestion|Astragalosides
astragalus-membranaceus|Improves Digestion|Astragalin
astragalus-membranaceus|Improves Digestion|Polysaccharides
astragalus-membranaceus|Improves Digestion|Amino Acids
astragalus-membranaceus|Supports Lung Function|Saponins
astragalus-membranaceus|Supports Lung Function|Polyphenols
astragalus-membranaceus|Supports Lung Function|Flavonoids
astragalus-membranaceus|Supports Lung Function|Triterpenes
astragalus-membranaceus|Supports Lung Function|Flavones
astragalus-membranaceus|Supports Lung Function|Steroidal Glycosides
astragalus-membranaceus|Supports Lung Function|Caffeic Acid Derivatives
astragalus-membranaceus|Reduces Stress|Polysaccharides
astragalus-membranaceus|Reduces Stress|Isovitexin
astragalus-membranaceus|Reduces Stress|Triterpenoid saponins
astragalus-membranaceus|Reduces Stress|Isoflavones
astragalus-membranaceus|Reduces Stress|Flavanols
astragalus-membranaceus|Reduces Stress|Sesquiterpene lactones
astragalus-membranaceus|Reduces Stress|Tremulacin
astragalus-membranaceus|Enhances Bone Health|Astragaloside II
astragalus-membranaceus|Enhances Bone Health|Calycosin
astragalus-membranaceus|Enhances Bone Health|Nursatine
astragalus-membranaceus|Enhances Bone Health|Saponins
astragalus-membranaceus|Enhances Bone Health|Isotrifoluside C
astragalus-membranaceus|Enhances Bone Health|Formononetin
astragalus-membranaceus|Enhances Bone Health|Calyculin
astragalus-membranaceus|Promotes Skin Health|Isoflavones
astragalus-membranaceus|Promotes Skin Health|Polysaccharides
astragalus-membranaceus|Promotes Skin Health|Flavonoids
astragalus-membranaceus|Promotes Skin Health|Isogalactol
astragalus-membranaceus|Promotes Skin Health|Astragaloside IV
astragalus-membranaceus|Promotes Skin Health|Saponins
astragalus-membranaceus|Promotes Skin Health|Phenolic Acids
astragalus-membranaceus|Boosts Energy Levels|Saponins
astragalus-membranaceus|Boosts Energy Levels|Flavonoids
astragalus-membranaceus|Boosts Energy Levels|Isoflavones
astragalus-membranaceus|Boosts Energy Levels|Polysaccharides
astragalus-membranaceus|Boosts Energy Levels|Sterols
astragalus-membranaceus|Boosts Energy Levels|Coumestans
astragalus-membranaceus|Boosts Energy Levels|Pterocarpans
astragalus-membranaceus|Improves Cognitive Function|Astragaloside II
astragalus-membranaceus|Improves Cognitive Function|Astragaloside III
astragalus-membranaceus|Improves Cognitive Function|Isomaximin
astragalus-membranaceus|Improves Cognitive Function|Maximin
astragalus-membranaceus|Improves Cognitive Function|Formononetin
astragalus-membranaceus|Improves Cognitive Function|Calycosin
astragalus-membranaceus|Improves Cognitive Function|Glycoside
astragalus-membranaceus|Improves Cognitive Function|Saponins
astragalus-membranaceus|Improves Cognitive Function|Flavonoids
astragalus-membranaceus|Improves Cognitive Function|Polysaccharides
astragalus-membranaceus|Improves Cognitive Function|Triterpenes
astragalus-membranaceus|Improves Cognitive Function|Isoflavones
