achillea-millefolium|Millet-like spikelets
achillea-millefolium|Lobed leaves
achillea-millefolium|Many flower heads
achillea-millefolium|Ray florets
achillea-millefolium|Daisy-like flowers
achillea-millefolium|Pink or red petals
achillea-millefolium|Hairy stems and leaves
achillea-millefolium|Compound leaves
achillea-millefolium|Leaflets arranged in rosette
achillea-millefolium|Aromatic foliage
aesculus-hippocastanum|Broad leaves
aesculus-hippocastanum|Spiky bursa
aesculus-hippocastanum|Large nuts
aesculus-hippocastanum|Compound leaves
aesculus-hippocastanum|Bark with grooves
aesculus-hippocastanum|Large flowers
aesculus-hippocastanum|Deciduous
aesculus-hippocastanum|Lobed leaves
aesculus-hippocastanum|Palmate leaves
aesculus-hippocastanum|Smooth bark
acorus-calamus|Leaves are elliptical
acorus-calamus|Leaf edges are serrate
acorus-calamus|Leaves are aromatic
acorus-calamus|Roots are rhizomous
acorus-calamus|Flowers are yellow
acorus-calamus|Flower petals are lanceolate
acorus-calamus|Fruit is an acorn
acorus-calamus|Stem is reed-like
acorus-calamus|Seeds are brown
acorus-calamus|Leaves have veins that are parallel
aloe-vera|stem succulent
aloe-vera|leaves fleshy and lanceolate
aloe-vera|inflorescence cylindrical
aloe-vera|flowers small and tubular
aloe-vera|fruit fleshy and juicy
aloe-vera|seeds microscopic
aloe-vera|stems tough and fibrous
aloe-vera|roots shallow and fibrous
aloe-vera|leaves succulent
aloe-vera|plant perennial
ammi-visnaga|Tall plant
ammi-visnaga|Stem elongated
ammi-visnaga|Leaves lanceolate
ammi-visnaga|Flowers white
ammi-visnaga|Seeds flat
ammi-visnaga|Fruits cylindrical
ammi-visnaga|Roots fibrous
ammi-visnaga|Bark scaly
ammi-visnaga|Stems hairy
ammi-visnaga|Flowers terminal
apium-graveolens|Stemmed, upright growth
apium-graveolens|Leafy, green color
apium-graveolens|Long, thin stalks
apium-graveolens|Foliage arranged in an alternate pattern
apium-graveolens|Reproductive structures borne on spikes
apium-graveolens|Flowers yellow with white center
apium-graveolens|Fruits are small and round, ornamental
apium-graveolens|Seeds are brown and oval-shaped
apium-graveolens|Root system shallow and fibrous
apium-graveolens|Perennial herbaceous plant
allium-sativum|Cluster of flowers
allium-sativum|Flat leaves
allium-sativum|White bulbs
allium-sativum|Scape
allium-sativum|Tubular flower structure
allium-sativum|Squid ink colored seed pods
allium-sativum|Leaves are flat and parallel veined
allium-sativum|Ovate shaped bulbils
allium-sativum|1-2 mm diameter cloves
allium-sativum|Strong garlic odor
allium-sativum|Pest repellant
allium-sativum|Medicinal plant
allium-sativum|Nutritional supplement
allium-sativum|Ornamental plant
allium-sativum|Companion plant
allium-sativum|Seasoning
allium-sativum|Mixed with butter
allium-sativum|Crushed and added to dishes
allium-sativum|Pickled
allium-sativum|Garlic bread
allium-sativum|Lowers blood pressure
allium-sativum|Improves cholesterol levels
allium-sativum|Boosts immune system
allium-sativum|Antibacterial properties
allium-sativum|Reduces inflammation
alpinia-officinarum|Fleshy rhizome
alpinia-officinarum|Erect, herbaceous stems
alpinia-officinarum|Compound leaves
alpinia-officinarum|Fragrant flowers
alpinia-officinarum|Few seeds per fruit
alpinia-officinarum|Distinctive zingiberaceae family characteristics
alpinia-officinarum|Large fleshy roots
alpinia-officinarum|Spike like inflorescences
alpinia-officinarum|Pungent aroma
alpinia-officinarum|Native to Southeast Asia and Pacific islands
angelica-sinensis|Biennial or perennial herb
angelica-sinensis|Leaves compound, pinnately divided
angelica-sinensis|Umbels of small white flowers
angelica-sinensis|Height up to 6 feet tall
angelica-sinensis|Stem hollow and ridged
angelica-sinensis|Leaflets lanceolate or oblong-lanceolate
angelica-sinensis|Root thick, fleshy, and aromatic
angelica-sinensis|Native to China and Korea
angelica-sinensis|Used in traditional Chinese medicine
angelica-sinensis|Belonging to the Apiaceae family
arctium-lappa|Large, hairy leaves
arctium-lappa|Purple-ish flowers
arctium-lappa|Thistle-like bracts
arctium-lappa|Tall, erect stem
arctium-lappa|Lobed leaflets
arctium-lappa|Rosette base
arctium-lappa|Composite inflorescence
arctium-lappa|Long, hooked prickles
arctium-lappa|White pith in stems
arctium-lappa|Biennial plant with taproot
artemisia-absinthium|Tiny yellow flowers
artemisia-absinthium|Finely divided leaves
artemisia-absinthium|Branched stems
artemisia-absinthium|Stiff hairy texture
artemisia-absinthium|Alternate arrangement of leaves
artemisia-absinthium|Greyish-green color
artemisia-absinthium|Prickly fruits
artemisia-absinthium|Bitter taste
artemisia-absinthium|Strong odor
artemisia-absinthium|Native to Europe and Asia
artemisia-annua|Annual plant
artemisia-annua|Umbel inflorescence
artemisia-annua|White flowers
artemisia-annua|Small leaves
artemisia-annua|Strong scent
artemisia-annua|Taproot system
artemisia-annua|Grayish stems
artemisia-annua|Pinnately compound leaves
artemisia-annua|Opposite leaf arrangement
artemisia-annua|Native to Asia
astragalus-membranaceus|Trifoliate leaves
astragalus-membranaceus|Blue to purple flowers
astragalus-membranaceus|Small seeds
astragalus-membranaceus|Branches have spines
astragalus-membranaceus|Grows in dry areas
astragalus-membranaceus|Flowers appear before leaves
astragalus-membranaceus|Blooms in spring and summer
astragalus-membranaceus|Leaves are hairless on upper surface
astragalus-membranaceus|Has a taproot system
astragalus-membranaceus|Can grow up to 2 meters tall
barosma-betulina|Evergreen shrub
barosma-betulina|White flowers
barosma-betulina|Dark green leaves
barosma-betulina|Oval shaped leaves
barosma-betulina|Opposite leaf arrangement
barosma-betulina|Tiny fruits
barosma-betulina|Reddish-brown bark
barosma-betulina|Small, round seeds
barosma-betulina|Grows in sandy soil
barosma-betulina|Native to South Africa
calendula-officinalis|Yellow flowers
calendula-officinalis|Daisy-like petals
calendula-officinalis|Biennial or perennial plant
calendula-officinalis|Native to Mediterranean region
calendula-officinalis|Attracts pollinators
calendula-officinalis|Has medicinal properties
calendula-officinalis|Grows in various soil types
calendula-officinalis|Blooms in spring and fall
calendula-officinalis|Used in herbal medicine
calendula-officinalis|Also known as pot marigold
cassia-senna|Compound leaves
cassia-senna|Stipules present
cassia-senna|Terete stems
cassia-senna|Pinnate inflorescence
cassia-senna|Pink/yellow flowers
cassia-senna|Ovate seed pods
cassia-senna|Tiny seeds
cassia-senna|Deciduous habit
cassia-senna|Hairy young shoots
cassia-senna|Native to Egypt
atropa-belladonna|Alternate compound leaves
atropa-belladonna|Lanceolate shape
atropa-belladonna|Leaf lobes
atropa-belladonna|Trifoliate leaves
atropa-belladonna|Dark green leaves
atropa-belladonna|Long petioles
atropa-belladonna|Narrow bracts
atropa-belladonna|Large bell-shaped flowers
atropa-belladonna|Attractive scent
atropa-belladonna|Toxic to humans and animals
azadirachta-indica|Oval shape
azadirachta-indica|Leafy
azadirachta-indica|Bark rough texture
azadirachta-indica|Spherical fruit
azadirachta-indica|Lobed leaves
azadirachta-indica|Trunk long
azadirachta-indica|Sharp thorns
azadirachta-indica|Resinous sap
azadirachta-indica|Hairy branches
azadirachta-indica|Sweet nectar
bupleurum-chinense|2-3 leaves per stem
bupleurum-chinense|Lanceolate leaf shape
bupleurum-chinense|Flowers on stalks
bupleurum-chinense|Bracts are hairy
bupleurum-chinense|Fruits are oblong
bupleurum-chinense|Achenes are smooth
bupleurum-chinense|Stem is erect
bupleurum-chinense|Leaves are dark green
bupleurum-chinense|Flowers are yellow
bupleurum-chinense|Root system is fibrous
capsicum-annuum|Fruiting branching
capsicum-annuum|Compound leaves
capsicum-annuum|Inferior ovary
capsicum-annuum|Trichomes
capsicum-annuum|Coriolan acid
capsicum-annuum|Large, lobed petals
capsicum-annuum|Hairy stems
capsicum-annuum|Fruits with placenta
capsicum-annuum|Dioecious
capsicum-annuum|Solanaceous
