herb_id\herb_name_scientific\constituent_name
1\mentha × piperita\rosmarinic acid
1\mentha × piperita\menthone
1\mentha × piperita\pulegone
1\mentha × piperita\limonene
1\mentha × piperita\menthol
1\mentha × piperita\piperitenone oxide
1\mentha × piperita\isopulegol
1\mentha × piperita\menthyl acetate
1\mentha × piperita\menthofuran
1\mentha × piperita\linalool
1\mentha × piperita\bornyl acetate
1\mentha × piperita\isomenthone
1\mentha × piperita\menthenone
1\mentha × piperita\dihydrocarvone
1\mentha × piperita\cryptone
2\melissa officinalis\rosmarinic acid
2\melissa officinalis\ursolic acid
2\melissa officinalis\caffeic acid
2\melissa officinalis\quercetin
2\melissa officinalis\kaempferol
2\melissa officinalis\luteolin
2\melissa officinalis\apigenin
2\melissa officinalis\gallic acid
2\melissa officinalis\oleanolic acid
2\melissa officinalis\linolenic acid
2\melissa officinalis\oleic acid
2\melissa officinalis\beta-caryophyllene
2\melissa officinalis\alpha-pinene
2\melissa officinalis\limonene
2\melissa officinalis\gamma-terpinene
3\thymus vulgaris\thymol
3\thymus vulgaris\carvacrol
3\thymus vulgaris\γ-terpinene
3\thymus vulgaris\p-cymene
3\thymus vulgaris\α-pinene
3\thymus vulgaris\camphene
3\thymus vulgaris\borneol
3\thymus vulgaris\terpinen-4-ol
3\thymus vulgaris\linalool
3\thymus vulgaris\geraniol
3\thymus vulgaris\citronellal
3\thymus vulgaris\β-myrcene
3\thymus vulgaris\α-phellandrene
3\thymus vulgaris\limonene
3\thymus vulgaris\terpinen-4-aldehyde
4\salvia officinalis\rosmarinic acid
4\salvia officinalis\carnosol
4\salvia officinalis\ursolic acid
4\salvia officinalis\triterpenoids
4\salvia officinalis\diterpenes
4\salvia officinalis\flavonoids (e.g., apigenin)
4\salvia officinalis\terpenes
4\salvia officinalis\fatty acids
4\salvia officinalis\glycosides (e.g., saponins)
4\salvia officinalis\phenolic glycosides
4\salvia officinalis\quercetin
4\salvia officinalis\kaempferol
4\salvia officinalis\naringenin
4\salvia officinalis\salvianolic acid a
5\origanum vulgare\carvacrol
5\origanum vulgare\thymol
5\origanum vulgare\oleanolic acid
5\origanum vulgare\ursolic acid
5\origanum vulgare\rotundic acid
5\origanum vulgare\rosmarinic acid
5\origanum vulgare\origianin
5\origanum vulgare\terpinen-4-ol
5\origanum vulgare\γ-terpinene
5\origanum vulgare\pulegone
5\origanum vulgare\bornyl acetate
5\origanum vulgare\linalool
5\origanum vulgare\β-caryophyllene
5\origanum vulgare\caryophyllene oxide
5\origanum vulgare\1,8-cineole
6\cinnamomum verum\cinnamic acid
6\cinnamomum verum\cinnaldehyde
6\cinnamomum verum\linalool
6\cinnamomum verum\camphor
6\cinnamomum verum\eugenol
6\cinnamomum verum\safrole
6\cinnamomum verum\isoeugenol
6\cinnamomum verum\cinnamyl acetate
6\cinnamomum verum\terpinene-4-ol
6\cinnamomum verum\α-pinene
6\cinnamomum verum\β-pinene
6\cinnamomum verum\limonene
6\cinnamomum verum\camphene
6\cinnamomum verum\dihydrocinnamic acid
6\cinnamomum verum\benzaldehyde
7\eucalyptus globulus\cineole
7\eucalyptus globulus\limonene
7\eucalyptus globulus\α-pinene
7\eucalyptus globulus\β-pinene
