problem_id\problem_name\related_id\related_name
2\bad-breath\321\unpleasant taste
2\bad-breath\3\dry mouth
2\bad-breath\320\white coating on tongue
2\bad-breath\352\swollen tonsils
2\bad-breath\66\persistent cough
2\bad-breath\56\post-nasal drip
2\bad-breath\353\teeth stains
2\bad-breath\178\gum inflammation
2\bad-breath\4\oral sores
2\bad-breath\354\metallic taste
2\bad-breath\342\throat irritation
3\dry-mouth\2\bad breath
3\dry-mouth\60\dry throat
3\dry-mouth\355\thick saliva
3\dry-mouth\356\grooved tongue
3\dry-mouth\120\cracked lips
3\dry-mouth\318\difficulty swallowing
3\dry-mouth\63\hoarseness
3\dry-mouth\325\dry nasal passages
3\dry-mouth\338\trouble speaking
4\mouth-ulcers\358\mouth pain
4\mouth-ulcers\359\mouth swelling
4\mouth-ulcers\333\difficulty eating
4\mouth-ulcers\338\difficulty speaking
4\mouth-ulcers\3\dry mouth
4\mouth-ulcers\357\thirst
4\mouth-ulcers\235\fever
4\mouth-ulcers\226\fatigue
4\mouth-ulcers\329\swollen lymph nodes
4\mouth-ulcers\13\indigestion
4\mouth-ulcers\317\loss of appetite
