herb_id\herb_name_scientific\preparation_name
1\mentha × piperita\teas
1\mentha × piperita\tinctures
1\mentha × piperita\decoctions
1\mentha × piperita\salves
1\mentha × piperita\oils
1\mentha × piperita\capsules
1\mentha × piperita\tablets
1\mentha × piperita\suppositories
1\mentha × piperita\syrups
1\mentha × piperita\gels
1\mentha × piperita\creams
1\mentha × piperita\lotions
2\melissa officinalis\teas
2\melissa officinalis\tinctures
2\melissa officinalis\decoctions
2\melissa officinalis\capsules
2\melissa officinalis\tablets
2\melissa officinalis\ointments
2\melissa officinalis\salves
2\melissa officinalis\creams
2\melissa officinalis\gels
2\melissa officinalis\balms
2\melissa officinalis\syrups
2\melissa officinalis\suppositories
3\thymus vulgaris\teas
3\thymus vulgaris\decoctions
3\thymus vulgaris\tinctures
3\thymus vulgaris\capsules
3\thymus vulgaris\tablets
3\thymus vulgaris\powders
3\thymus vulgaris\syrups
3\thymus vulgaris\elixirs
3\thymus vulgaris\ointments
3\thymus vulgaris\salves
3\thymus vulgaris\creams
3\thymus vulgaris\gels
3\thymus vulgaris\liniments
4\salvia officinalis\teas
4\salvia officinalis\tinctures
4\salvia officinalis\decoctions
4\salvia officinalis\capsules
4\salvia officinalis\tablets
4\salvia officinalis\syrups
4\salvia officinalis\ointments
4\salvia officinalis\creams
4\salvia officinalis\lotions
4\salvia officinalis\gels
4\salvia officinalis\salves
4\salvia officinalis\poultices
5\origanum vulgare\teas
5\origanum vulgare\tinctures
5\origanum vulgare\decoctions
5\origanum vulgare\capsules
5\origanum vulgare\tablets
5\origanum vulgare\lozenges
5\origanum vulgare\poultices
5\origanum vulgare\salves
5\origanum vulgare\creams
5\origanum vulgare\ointments
5\origanum vulgare\lotions
5\origanum vulgare\syrups
6\cinnamomum verum\teas
6\cinnamomum verum\decoctions
6\cinnamomum verum\tinctures
6\cinnamomum verum\capsules
6\cinnamomum verum\tablets
6\cinnamomum verum\ointments
6\cinnamomum verum\salves
6\cinnamomum verum\creams
6\cinnamomum verum\lotions
6\cinnamomum verum\gels
6\cinnamomum verum\suppositories
7\eucalyptus globulus\teas
7\eucalyptus globulus\tinctures
7\eucalyptus globulus\decoctions
7\eucalyptus globulus\salves
7\eucalyptus globulus\ointments
7\eucalyptus globulus\creams
7\eucalyptus globulus\gels
7\eucalyptus globulus\sprays
7\eucalyptus globulus\syrups
7\eucalyptus globulus\capsules
7\eucalyptus globulus\lozenges
7\eucalyptus globulus\balms
8\myrica gale\teas
8\myrica gale\decoctions
8\myrica gale\tinctures
8\myrica gale\ointments
8\myrica gale\salves
8\myrica gale\creams
8\myrica gale\balms
8\myrica gale\gels
8\myrica gale\syrups
8\myrica gale\elixirs
8\myrica gale\liniments
8\myrica gale\poultices
8\myrica gale\capsules
9\azadirachta indica\teas
9\azadirachta indica\tinctures
9\azadirachta indica\decoctions
9\azadirachta indica\capsules
9\azadirachta indica\tablets
9\azadirachta indica\ointments
9\azadirachta indica\salves
9\azadirachta indica\creams
9\azadirachta indica\lotions
9\azadirachta indica\suppositories
9\azadirachta indica\lozenges
9\azadirachta indica\syrups
9\azadirachta indica\powders
10\mentha spicata\teas
10\mentha spicata\decoctions
10\mentha spicata\tinctures
10\mentha spicata\capsules
10\mentha spicata\tablets
10\mentha spicata\ointments
10\mentha spicata\salves
10\mentha spicata\creams
10\mentha spicata\balms
10\mentha spicata\syrups
10\mentha spicata\elixirs
10\mentha spicata\suppositories
11\cymbopogon citratus\teas
11\cymbopogon citratus\tinctures
11\cymbopogon citratus\decoctions
11\cymbopogon citratus\oils
11\cymbopogon citratus\salves
11\cymbopogon citratus\balms
11\cymbopogon citratus\gels
11\cymbopogon citratus\creams
11\cymbopogon citratus\poultices
11\cymbopogon citratus\capsules
11\cymbopogon citratus\tablets
12\syzygium aromaticum\teas
12\syzygium aromaticum\tinctures
12\syzygium aromaticum\decoctions
12\syzygium aromaticum\capsules
12\syzygium aromaticum\tablets
12\syzygium aromaticum\poultices
12\syzygium aromaticum\salves
12\syzygium aromaticum\ointments
12\syzygium aromaticum\liniments
12\syzygium aromaticum\creams
12\syzygium aromaticum\gels
12\syzygium aromaticum\suppositories
13\foeniculum vulgare\teas
13\foeniculum vulgare\decoctions
13\foeniculum vulgare\tinctures
13\foeniculum vulgare\ointments
13\foeniculum vulgare\creams
13\foeniculum vulgare\salves
13\foeniculum vulgare\liniments
13\foeniculum vulgare\syrups
13\foeniculum vulgare\capsules
13\foeniculum vulgare\tablets
13\foeniculum vulgare\powders
13\foeniculum vulgare\elixirs
14\allium sativum\teas
14\allium sativum\decoctions
14\allium sativum\tinctures
14\allium sativum\capsules
14\allium sativum\tablets
14\allium sativum\ointments
14\allium sativum\salves
14\allium sativum\poultices
14\allium sativum\lotions
14\allium sativum\creams
14\allium sativum\suppositories
14\allium sativum\syrups
14\allium sativum\elixirs
15\zingiber officinale\teas
15\zingiber officinale\tinctures
15\zingiber officinale\capsules
15\zingiber officinale\tablets
15\zingiber officinale\decoctions
15\zingiber officinale\syrups
15\zingiber officinale\salves
15\zingiber officinale\ointments
15\zingiber officinale\creams
15\zingiber officinale\gels
15\zingiber officinale\elixirs
15\zingiber officinale\powders
16\pimpinella anisum\teas
16\pimpinella anisum\decoctions
16\pimpinella anisum\tinctures
16\pimpinella anisum\oils
16\pimpinella anisum\salves
16\pimpinella anisum\balms
16\pimpinella anisum\syrups
16\pimpinella anisum\elixirs
16\pimpinella anisum\capsules
16\pimpinella anisum\tablets
16\pimpinella anisum\poultices
17\trachyspermum ammi\teas
17\trachyspermum ammi\decoctions
17\trachyspermum ammi\tinctures
17\trachyspermum ammi\capsules
17\trachyspermum ammi\tablets
17\trachyspermum ammi\powders
17\trachyspermum ammi\ointments
17\trachyspermum ammi\salves
17\trachyspermum ammi\creams
17\trachyspermum ammi\gels
17\trachyspermum ammi\elixirs
17\trachyspermum ammi\syrups
18\laurus nobilis\teas
18\laurus nobilis\tinctures
18\laurus nobilis\decoctions
18\laurus nobilis\capsules
18\laurus nobilis\tablets
18\laurus nobilis\ointments
18\laurus nobilis\salves
18\laurus nobilis\creams
18\laurus nobilis\lotions
18\laurus nobilis\suppositories
18\laurus nobilis\syrups
18\laurus nobilis\elixirs
18\laurus nobilis\gels
19\juglans regia\teas
19\juglans regia\tinctures
19\juglans regia\decoctions
19\juglans regia\salves
19\juglans regia\ointments
19\juglans regia\creams
19\juglans regia\poultices
19\juglans regia\capsules
19\juglans regia\tablets
19\juglans regia\elixirs
19\juglans regia\syrups
20\rosmarinus officinalis\teas
20\rosmarinus officinalis\decoctions
20\rosmarinus officinalis\tinctures
20\rosmarinus officinalis\oils
20\rosmarinus officinalis\salves
20\rosmarinus officinalis\creams
20\rosmarinus officinalis\capsules
20\rosmarinus officinalis\tablets
20\rosmarinus officinalis\gels
20\rosmarinus officinalis\elixirs
20\rosmarinus officinalis\syrups
21\sassafras albidum\teas
21\sassafras albidum\tinctures
21\sassafras albidum\decoctions
21\sassafras albidum\capsules
21\sassafras albidum\tablets
21\sassafras albidum\powders
21\sassafras albidum\ointments
21\sassafras albidum\salves
21\sassafras albidum\creams
21\sassafras albidum\syrups
21\sassafras albidum\elixirs
21\sassafras albidum\lotions
22\artemisia absinthium\teas
22\artemisia absinthium\tinctures
22\artemisia absinthium\decoctions
22\artemisia absinthium\capsules
22\artemisia absinthium\tablets
22\artemisia absinthium\ointments
22\artemisia absinthium\salves
22\artemisia absinthium\poultices
22\artemisia absinthium\liniments
22\artemisia absinthium\syrups
22\artemisia absinthium\elixirs
22\artemisia absinthium\creams
23\hyssopus officinalis\teas
23\hyssopus officinalis\decoctions
23\hyssopus officinalis\tinctures
23\hyssopus officinalis\oils
23\hyssopus officinalis\salves
23\hyssopus officinalis\liniments
23\hyssopus officinalis\poultices
23\hyssopus officinalis\gargles
23\hyssopus officinalis\mouthwashes
23\hyssopus officinalis\syrups
23\hyssopus officinalis\capsules
24\prunus serotina\teas
24\prunus serotina\tinctures
24\prunus serotina\decoctions
24\prunus serotina\capsules
24\prunus serotina\tablets
24\prunus serotina\ointments
24\prunus serotina\salves
24\prunus serotina\balms
24\prunus serotina\gels
24\prunus serotina\creams
24\prunus serotina\syrups
24\prunus serotina\poultices
25\filipendula ulmaria\teas
25\filipendula ulmaria\tinctures
25\filipendula ulmaria\decoctions
25\filipendula ulmaria\ointments
25\filipendula ulmaria\salves
25\filipendula ulmaria\creams
25\filipendula ulmaria\gels
25\filipendula ulmaria\suppositories
25\filipendula ulmaria\capsules
25\filipendula ulmaria\tablets
25\filipendula ulmaria\poultices
25\filipendula ulmaria\baths
26\achillea millefolium\teas
26\achillea millefolium\tinctures
26\achillea millefolium\decoctions
26\achillea millefolium\capsules
26\achillea millefolium\tablets
26\achillea millefolium\ointments
26\achillea millefolium\salves
26\achillea millefolium\creams
26\achillea millefolium\lotions
26\achillea millefolium\suppositories
26\achillea millefolium\syrups
26\achillea millefolium\elixirs
27\tilia platyphyllos\teas
27\tilia platyphyllos\decoctions
27\tilia platyphyllos\tinctures
27\tilia platyphyllos\oils
27\tilia platyphyllos\salves
27\tilia platyphyllos\creams
27\tilia platyphyllos\gels
27\tilia platyphyllos\capsules
27\tilia platyphyllos\tablets
27\tilia platyphyllos\syrups
27\tilia platyphyllos\powders
27\tilia platyphyllos\elixirs
28\betula pendula\teas
28\betula pendula\tinctures
28\betula pendula\decoctions
28\betula pendula\salves
28\betula pendula\ointments
28\betula pendula\creams
28\betula pendula\poultices
28\betula pendula\capsules
28\betula pendula\tablets
28\betula pendula\lozenges
28\betula pendula\syrups
28\betula pendula\elixirs
29\quercus robur\teas
29\quercus robur\tinctures
29\quercus robur\decoctions
29\quercus robur\capsules
29\quercus robur\tablets
29\quercus robur\syrups
29\quercus robur\salves
29\quercus robur\ointments
29\quercus robur\creams
29\quercus robur\poultices
29\quercus robur\liniments
29\quercus robur\glycerites
30\aloe vera\gels
30\aloe vera\teas
30\aloe vera\tinctures
30\aloe vera\ointments
30\aloe vera\creams
30\aloe vera\salves
30\aloe vera\decoctions
30\aloe vera\elixirs
30\aloe vera\capsules
30\aloe vera\tablets
30\aloe vera\suppositories
30\aloe vera\pastes
31\althaea officinalis\teas
31\althaea officinalis\decoctions
31\althaea officinalis\tinctures
31\althaea officinalis\syrups
31\althaea officinalis\gels
31\althaea officinalis\ointments
31\althaea officinalis\creams
31\althaea officinalis\salves
31\althaea officinalis\lotions
31\althaea officinalis\poultices
32\baptisia tinctoria\teas
32\baptisia tinctoria\decoctions
32\baptisia tinctoria\tinctures
32\baptisia tinctoria\capsules
32\baptisia tinctoria\tablets
32\baptisia tinctoria\oils
32\baptisia tinctoria\salves
32\baptisia tinctoria\creams
32\baptisia tinctoria\lotions
32\baptisia tinctoria\poultices
32\baptisia tinctoria\suppositories
32\baptisia tinctoria\syrups
32\baptisia tinctoria\glycerites
33\borago officinalis\teas
33\borago officinalis\decoctions
33\borago officinalis\tinctures
33\borago officinalis\capsules
33\borago officinalis\tablets
33\borago officinalis\ointments
33\borago officinalis\creams
33\borago officinalis\salves
33\borago officinalis\poultices
33\borago officinalis\elixirs
33\borago officinalis\syrups
33\borago officinalis\glycerites
34\centella asiatica\teas
34\centella asiatica\tinctures
34\centella asiatica\decoctions
34\centella asiatica\capsules
34\centella asiatica\tablets
34\centella asiatica\powders
34\centella asiatica\ointments
34\centella asiatica\creams
34\centella asiatica\salves
34\centella asiatica\syrups
35\chamaemelum nobile\teas
35\chamaemelum nobile\decoctions
35\chamaemelum nobile\tinctures
35\chamaemelum nobile\capsules
35\chamaemelum nobile\tablets
35\chamaemelum nobile\ointments
35\chamaemelum nobile\creams
35\chamaemelum nobile\salves
35\chamaemelum nobile\poultices
35\chamaemelum nobile\lotions
35\chamaemelum nobile\syrups
36\echinacea angustifolia\capsules
36\echinacea angustifolia\tablets
36\echinacea angustifolia\teas
36\echinacea angustifolia\tinctures
36\echinacea angustifolia\decoctions
36\echinacea angustifolia\ointments
36\echinacea angustifolia\salves
36\echinacea angustifolia\creams
36\echinacea angustifolia\lotions
36\echinacea angustifolia\gels
36\echinacea angustifolia\syrups
36\echinacea angustifolia\powders
37\echinacea purpurea\teas
37\echinacea purpurea\tinctures
37\echinacea purpurea\capsules
37\echinacea purpurea\tablets
37\echinacea purpurea\decoctions
37\echinacea purpurea\oils
37\echinacea purpurea\salves
37\echinacea purpurea\balms
37\echinacea purpurea\creams
37\echinacea purpurea\gels
